GEOID,NAME,variable,estimate,moe
0660466,"Rialto city, California",B01003_001,103873,80
0681344,"Upland city, California",B01003_001,78847,43
0622790,"Escalon city, California",B01003_001,7456,25
0620242,"Dunsmuir city, California",B01003_001,1756,266
0683850,"Weed city, California",B01003_001,2845,20
0686944,"Yreka city, California",B01003_001,7833,57
0651182,"Newport Beach city, California",B01003_001,85159,90
0684550,"Westminster city, California",B01003_001,90638,63
0645358,"Mammoth Lakes town, California",B01003_001,7253,11
0619318,"Dinuba city, California",B01003_001,24713,28
0623616,"Farmersville city, California",B01003_001,10393,33
0641712,"Lindsay city, California",B01003_001,12581,26
0636294,"Imperial Beach city, California",B01003_001,26157,34
0640004,"La Mesa city, California",B01003_001,60888,41
0658520,"Poway city, California",B01003_001,48737,87
0670224,"Santee city, California",B01003_001,59497,59
0659892,"Red Bluff city, California",B01003_001,14576,25
0608506,"Brooks CDP, California",B01003_001,0,13
0672674,"Sonora city, California",B01003_001,4963,38
0633632,"Highlands CDP, California",B01003_001,2730,425
0625093,"Fort Hunter Liggett CDP, California",B01003_001,874,376
0632036,"Happy Valley CDP, California",B01003_001,5532,1044
0611824,"Castella CDP, California",B01003_001,255,88
0685250,"Whitmore CDP, California",B01003_001,272,113
0601518,"Amador Pines CDP, California",B01003_001,1058,296
0680210,"Trabuco Canyon CDP, California",B01003_001,1275,489
0632212,"Harmony Grove CDP, California",B01003_001,2039,612
0616210,"Copperopolis CDP, California",B01003_001,3819,617
0629252,"Gazelle CDP, California",B01003_001,123,62
0614190,"Cloverdale city, California",B01003_001,8964,37
0616560,"Cotati city, California",B01003_001,7545,65
0619570,"Dorrington CDP, California",B01003_001,498,201
0648480,"Mokelumne Hill CDP, California",B01003_001,808,359
0619402,"Dixon city, California",B01003_001,19071,29
0660984,"Rio Vista city, California",B01003_001,10074,39
0617022,"Crescent City city, California",B01003_001,6379,18
0662546,"Rohnert Park city, California",B01003_001,44461,58
0670770,"Sebastopol city, California",B01003_001,7503,29
0672646,"Sonoma city, California",B01003_001,10702,24
0685922,"Windsor town, California",B01003_001,26320,37
0675630,"Suisun City city, California",B01003_001,29350,56
0681554,"Vacaville city, California",B01003_001,101631,59
0684816,"West Sacramento city, California",B01003_001,54163,43
0686034,"Winters city, California",B01003_001,7270,19
0664140,"St. Helena city, California",B01003_001,5426,24
0613588,"Citrus Heights city, California",B01003_001,87127,57
0628112,"Galt city, California",B01003_001,25350,32
0631134,"Greenview CDP, California",B01003_001,94,98
0659503,"Rancho Mission Viejo CDP, California",B01003_001,10697,1138
0634694,"Hornbrook CDP, California",B01003_001,381,202
0649628,"Mountain Ranch CDP, California",B01003_001,293,327
0659220,"Rail Road Flat CDP, California",B01003_001,78,83
0664420,"San Andreas CDP, California",B01003_001,2936,745
0681890,"Valley Springs CDP, California",B01003_001,3630,744
0647592,"Millerton CDP, California",B01003_001,726,548
0643140,"Loomis town, California",B01003_001,6831,23
0605356,"Benton Park CDP, California",B01003_001,5836,805
0623158,"Fairfax CDP, California",B01003_001,1776,655
0660370,"Rexland Acres CDP, California",B01003_001,3788,468
0633689,"Hillcrest CDP, California",B01003_001,10495,1195
0619248,"Di Giorgio CDP, California",B01003_001,315,123
0620907,"East Oakdale CDP, California",B01003_001,2381,347
0664210,"Salida CDP, California",B01003_001,14849,1774
0603209,"August CDP, California",B01003_001,9089,1986
0641670,"Linden CDP, California",B01003_001,1845,571
0642104,"Lockeford CDP, California",B01003_001,4126,662
0603190,"Auberry CDP, California",B01003_001,3032,602
0640746,"Laton CDP, California",B01003_001,1301,448
0673794,"Squaw Valley CDP, California",B01003_001,4568,1194
0601458,"Alum Rock CDP, California",B01003_001,11831,1318
0608968,"Burbank CDP, California",B01003_001,5234,769
0620598,"East Foothills CDP, California",B01003_001,8270,1117
0673906,"Stanford CDP, California",B01003_001,17255,936
0606635,"Big River CDP, California",B01003_001,1028,186
0646884,"Mentone CDP, California",B01003_001,9707,1253
0653987,"Orange Blossom CDP, California",B01003_001,1520,445
0663316,"Running Springs CDP, California",B01003_001,4589,691
0606928,"Blackhawk CDP, California",B01003_001,10622,998
0649651,"Mountain View CDP, California",B01003_001,2166,515
0654764,"Pacheco CDP, California",B01003_001,5041,846
0682842,"Vine Hill CDP, California",B01003_001,3217,411
0630798,"Grass Valley city, California",B01003_001,13964,32
0680588,"Truckee town, California",B01003_001,16784,24
0616224,"Corcoran city, California",B01003_001,22808,25
0631960,"Hanford city, California",B01003_001,57920,340
0657540,"Placerville city, California",B01003_001,10744,28
0673108,"South Lake Tahoe city, California",B01003_001,21346,34
0672576,"Solvang city, California",B01003_001,6035,41
0625058,"Fort Bragg city, California",B01003_001,7007,32
0685600,"Willits city, California",B01003_001,4968,15
0641474,"Lincoln city, California",B01003_001,50131,117
0665070,"San Carlos city, California",B01003_001,30490,37
0673262,"South San Francisco city, California",B01003_001,65596,51
0605108,"Belmont city, California",B01003_001,27820,36
0620956,"East Palo Alto city, California",B01003_001,29520,53
0631708,"Half Moon Bay city, California",B01003_001,11633,27
0660102,"Redwood City city, California",B01003_001,83077,52
0665028,"San Bruno city, California",B01003_001,43218,47
0619612,"Dos Palos city, California",B01003_001,5755,21
0631568,"Gustine city, California",B01003_001,6122,14
0642006,"Livingston city, California",B01003_001,14344,37
0646898,"Merced city, California",B01003_001,87686,58
0669112,"Santa Cruz city, California",B01003_001,61367,67
0606798,"Bishop city, California",B01003_001,3802,13
0638520,"King City city, California",B01003_001,13471,27
0602868,"Arroyo Grande city, California",B01003_001,18435,50
0603064,"Atascadero city, California",B01003_001,29758,32
0668154,"San Luis Obispo city, California",B01003_001,47529,56
0613014,"Chico city, California",B01003_001,102790,61
0655520,"Paradise town, California",B01003_001,6666,29
0660900,"Rio Dell city, California",B01003_001,3386,14
0605164,"Belvedere city, California",B01003_001,2327,275
0640438,"Larkspur city, California",B01003_001,12969,35
0647710,"Mill Valley city, California",B01003_001,14199,33
0652582,"Novato city, California",B01003_001,53055,39
0668364,"San Rafael city, California",B01003_001,60891,74
0641936,"Live Oak city, California",B01003_001,9222,40
0613294,"Chowchilla city, California",B01003_001,18772,55
0645022,"Madera city, California",B01003_001,66784,92
0625380,"Fountain Valley city, California",B01003_001,56754,59
0608142,"Brentwood city, California",B01003_001,64443,46
0683332,"Walnut city, California",B01003_001,28212,32
0638226,"Kerman city, California",B01003_001,15980,22
0602553,"Arden-Arcade CDP, California",B01003_001,96076,3017
0611390,"Carmichael CDP, California",B01003_001,78144,2263
0624498,"Florin CDP, California",B01003_001,49992,2246
0636000,"Huntington Beach city, California",B01003_001,197481,61
0637692,"Jurupa Valley city, California",B01003_001,105672,46
0684410,"West Hollywood city, California",B01003_001,35358,45
0680000,"Torrance city, California",B01003_001,145454,61
0636448,"Indio city, California",B01003_001,89616,64
0641992,"Livermore city, California",B01003_001,87154,42
0610345,"Campbell city, California",B01003_001,43464,54
0623168,"Fairfax town, California",B01003_001,7567,32
0639259,"Laguna Woods city, California",B01003_001,17452,34
0604996,"Bell Gardens city, California",B01003_001,39263,29
0602042,"Anderson city, California",B01003_001,11267,39
0665084,"San Clemente city, California",B01003_001,64232,91
0680644,"Tulare city, California",B01003_001,69261,48
0607946,"Bradbury city, California",B01003_001,767,140
0614974,"Commerce city, California",B01003_001,12253,23
0658380,"Portola Valley town, California",B01003_001,4397,21
0677000,"Sunnyvale city, California",B01003_001,154573,91
0602252,"Antioch city, California",B01003_001,115016,102
0630392,"Gonzales city, California",B01003_001,8581,35
0659587,"Rancho Santa Margarita city, California",B01003_001,47702,57
0604758,"Beaumont city, California",B01003_001,53544,47
0607218,"Blythe city, California",B01003_001,17949,53
0609864,"Calimesa city, California",B01003_001,10366,45
0612048,"Cathedral City city, California",B01003_001,51964,69
0618996,"Desert Hot Springs city, California",B01003_001,32386,39
0633182,"Hemet city, California",B01003_001,89651,92
0639486,"Lake Elsinore city, California",B01003_001,69993,80
0655184,"Palm Desert city, California",B01003_001,51290,49
0667112,"San Jacinto city, California",B01003_001,54077,57
0678120,"Temecula city, California",B01003_001,110114,65
0670742,"Seaside city, California",B01003_001,32291,42
0650916,"Newark city, California",B01003_001,47470,37
0639248,"Laguna Niguel city, California",B01003_001,64259,83
0648872,"Monterey city, California",B01003_001,30007,44
0672016,"Simi Valley city, California",B01003_001,126153,128
0636546,"Inglewood city, California",B01003_001,106806,67
0603386,"Azusa city, California",B01003_001,49704,74
0668224,"San Marino city, California",B01003_001,12442,29
0653476,"Ojai city, California",B01003_001,7610,39
0624092,"Fillmore city, California",B01003_001,16455,37
0654008,"Orange Cove city, California",B01003_001,9635,20
0666000,"San Diego city, California",B01003_001,1383987,131
0658296,"Port Hueneme city, California",B01003_001,21847,59
0606000,"Berkeley city, California",B01003_001,121385,119
0618100,"Davis city, California",B01003_001,67203,37
0654652,"Oxnard city, California",B01003_001,202279,54
0670686,"Seal Beach city, California",B01003_001,25046,42
0669000,"Santa Ana city, California",B01003_001,311379,139
0614302,"Cobb CDP, California",B01003_001,685,244
0644350,"Lower Lake CDP, California",B01003_001,1326,400
0634281,"Home Garden CDP, California",B01003_001,1511,425
0675252,"Stratford CDP, California",B01003_001,1034,504
0636868,"Isla Vista CDP, California",B01003_001,14722,1102
0643252,"Los Alamos CDP, California",B01003_001,834,296
0648147,"Mission Canyon CDP, California",B01003_001,2500,398
0648844,"Montecito CDP, California",B01003_001,8529,831
0682072,"Vandenberg AFB CDP, California",B01003_001,3681,423
0682086,"Vandenberg Village CDP, California",B01003_001,6702,858
0630693,"Granite Bay CDP, California",B01003_001,22180,1380
0606475,"Big Bend CDP, California",B01003_001,176,175
0623532,"Fall River Mills CDP, California",B01003_001,678,298
0655296,"Palo Cedro CDP, California",B01003_001,3396,631
0671568,"Shingletown CDP, California",B01003_001,2248,554
0607260,"Bodega Bay CDP, California",B01003_001,1186,542
0631099,"Green Valley CDP (Solano County), California",B01003_001,1586,502
0653266,"Occidental CDP, California",B01003_001,1061,323
0606150,"Bertsch-Oceanview CDP, California",B01003_001,2222,509
0622846,"Esparto CDP, California",B01003_001,3600,887
0602168,"Angwin CDP, California",B01003_001,2731,374
0618324,"Deer Park CDP, California",B01003_001,835,219
0641110,"Lemon Cove CDP, California",B01003_001,498,305
0657512,"Pixley CDP, California",B01003_001,3811,1026
0658191,"Poplar-Cotton Center CDP, California",B01003_001,1918,344
0673710,"Springville CDP, California",B01003_001,508,235
0680280,"Traver CDP, California",B01003_001,427,116
0622412,"El Segundo city, California",B01003_001,17081,51
0645778,"Marina city, California",B01003_001,22253,37
0682422,"Vernon city, California",B01003_001,329,140
0630000,"Glendale city, California",B01003_001,194512,56
0666070,"San Dimas city, California",B01003_001,34466,58
0673080,"South Gate city, California",B01003_001,92381,31
0607414,"Bonita CDP, California",B01003_001,13473,1568
0607498,"Bonsall CDP, California",B01003_001,4131,509
0611691,"Casa de Oro-Mount Helix CDP, California",B01003_001,20055,1460
0632044,"Harbison Canyon CDP, California",B01003_001,4137,618
0657260,"Pine Valley CDP, California",B01003_001,1778,496
0659248,"Rainbow CDP, California",B01003_001,1830,411
0659550,"Rancho San Diego CDP, California",B01003_001,22430,1672
0673696,"Spring Valley CDP (San Diego County), California",B01003_001,32496,2005
0685992,"Winter Gardens CDP, California",B01003_001,21320,1862
0639690,"Lake of the Pines CDP, California",B01003_001,4703,842
0619220,"Diamond Springs CDP, California",B01003_001,12197,1142
0606308,"Beverly Hills city, California",B01003_001,32406,39
0648816,"Montebello city, California",B01003_001,62056,72
0613392,"Chula Vista city, California",B01003_001,276103,65
0669196,"Santa Maria city, California",B01003_001,109543,43
0657834,"Plymouth city, California",B01003_001,1297,361
0686930,"Yountville city, California",B01003_001,3397,23
0614946,"Colusa city, California",B01003_001,6380,62
0655058,"Pala CDP, California",B01003_001,988,208
0634540,"Hoopa CDP, California",B01003_001,2489,464
0644140,"Los Molinos CDP, California",B01003_001,1649,525
0647794,"Mineral CDP, California",B01003_001,77,63
0637106,"Jamestown CDP, California",B01003_001,3742,699
0648256,"Mission Viejo city, California",B01003_001,93233,63
0671225,"Shasta Lake city, California",B01003_001,10361,61
0657526,"Placentia city, California",B01003_001,51797,74
0636826,"Irwindale city, California",B01003_001,1343,200
0648298,"Mi-Wuk Village CDP, California",B01003_001,1010,343
0672772,"Soulsbyville CDP, California",B01003_001,1972,622
0680763,"Tuolumne City CDP, California",B01003_001,1297,505
0632408,"Hat Creek CDP, California",B01003_001,71,59
0631162,"Greenville CDP, California",B01003_001,705,353
0637904,"Keddie CDP, California",B01003_001,67,73
0639420,"Lake Almanor Peninsula CDP, California",B01003_001,319,140
0639425,"Lake Almanor West CDP, California",B01003_001,322,162
0639483,"Lake Davis CDP, California",B01003_001,105,110
0606028,"Bermuda Dunes CDP, California",B01003_001,7306,665
0620697,"East Hemet CDP, California",B01003_001,20261,1691
0621810,"El Cerrito CDP, California",B01003_001,5328,934
0636203,"Idyllwild-Pine Cove CDP, California",B01003_001,3491,827
0639836,"Lakeview CDP, California",B01003_001,2327,703
0671218,"Shasta CDP, California",B01003_001,1376,294
0638352,"Keswick CDP, California",B01003_001,138,113
0609150,"Burnt Ranch CDP, California",B01003_001,228,181
0648448,"Mohawk Vista CDP, California",B01003_001,28,36
0659080,"Quincy CDP, California",B01003_001,1368,342
0685086,"Whitehawk CDP, California",B01003_001,61,42
0685894,"Winchester CDP, California",B01003_001,2917,991
0614406,"Coffee Creek CDP, California",B01003_001,278,140
0657244,"Pine Mountain Lake CDP, California",B01003_001,3038,564
0612300,"Cedar Ridge CDP, California",B01003_001,1650,361
0637022,"Jacumba CDP, California",B01003_001,857,464
0600450,"Agua Dulce CDP, California",B01003_001,3161,511
0639556,"Lake Hughes CDP, California",B01003_001,867,543
0607652,"Boulder Creek CDP, California",B01003_001,5492,675
0641208,"Leona Valley CDP, California",B01003_001,1569,301
0628210,"Garden Farms CDP, California",B01003_001,370,203
0644242,"Los Ranchos CDP, California",B01003_001,1571,480
0621565,"Edna CDP, California",B01003_001,355,270
0668434,"San Simeon CDP, California",B01003_001,307,189
0657070,"Pine Canyon CDP, California",B01003_001,2092,608
0612412,"Centerville CDP (Fresno County), California",B01003_001,155,112
0624218,"Fish Camp CDP, California",B01003_001,0,13
0649558,"Mountain Gate CDP, California",B01003_001,819,291
0618153,"Day Valley CDP, California",B01003_001,3252,640
0641922,"Live Oak CDP, California",B01003_001,17707,1227
0621936,"El Granada CDP, California",B01003_001,5651,873
0649446,"Moss Beach CDP, California",B01003_001,3165,609
0630900,"Greeley Hill CDP, California",B01003_001,960,313
0620424,"Eagleville CDP, California",B01003_001,13,13
0625114,"Fort Irwin CDP, California",B01003_001,8967,986
0664392,"Samoa CDP, California",B01003_001,223,123
0605276,"Bend CDP, California",B01003_001,414,258
0639460,"Lake California CDP, California",B01003_001,3639,531
0656196,"Paynes Creek CDP, California",B01003_001,37,35
0686076,"Winton CDP, California",B01003_001,11986,1454
0641026,"Leggett CDP, California",B01003_001,46,45
0607512,"Boonville CDP, California",B01003_001,995,304
0656868,"Philo CDP, California",B01003_001,53,37
0600716,"Albion CDP, California",B01003_001,222,95
0641866,"Little River CDP, California",B01003_001,223,172
0611768,"Caspar CDP, California",B01003_001,360,121
0660214,"Redwood Valley CDP, California",B01003_001,1623,601
0641572,"Linda CDP, California",B01003_001,23262,1307
0631372,"Groveland CDP, California",B01003_001,591,219
0606982,"Black Point-Green Point CDP, California",B01003_001,1684,357
0610676,"Camptonville CDP, California",B01003_001,224,119
0630714,"Graniteville CDP, California",B01003_001,12,18
0611418,"Carnelian Bay CDP, California",B01003_001,534,271
0663168,"Rouse CDP, California",B01003_001,1003,338
0617232,"Creston CDP, California",B01003_001,0,13
0600478,"Ahwahnee CDP, California",B01003_001,1896,412
